step,src_node,type,deg,edge,dst_node,type,deg,importance,tactic
4600,1527,proc,16,open,/proc/net/dev,file,3,1
4601,1527,proc,16,lseek,/proc/net/dev,file,3,0
4602,1527,proc,16,read,/proc/net/dev,file,3,0
4603,1527,proc,16,open,/proc/net/dev,file,3,1
4604,1527,proc,16,lseek,/proc/net/dev,file,3,0
4605,1527,proc,16,read,/proc/net/dev,file,3,0
4606,1527,proc,16,open,/proc/net/dev,file,3,1
4607,1527,proc,16,lseek,/proc/net/dev,file,3,0
4608,1527,proc,16,read,/proc/net/dev,file,3,0
4609,1527,proc,16,open,/proc/net/dev,file,3,1
4610,1527,proc,16,lseek,/proc/net/dev,file,3,0
4611,1527,proc,16,read,/proc/net/dev,file,3,0
4612,1527,proc,16,open,/proc/net/dev,file,3,1
4613,1527,proc,16,lseek,/proc/net/dev,file,3,0
4614,1527,proc,16,read,/proc/net/dev,file,3,0
4615,1527,proc,16,open,/proc/net/dev,file,3,1
4616,1527,proc,16,lseek,/proc/net/dev,file,3,0
4617,1527,proc,16,read,/proc/net/dev,file,3,0
4619,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
4620,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
4622,1527,proc,16,open,/proc/stat,file,3,1
4623,1527,proc,16,fstat64,/proc/stat,file,3,0
4624,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4625,1527,proc,16,read,/proc/stat,file,3,0
4628,1527,proc,16,open,/proc/stat,file,3,1
4629,1527,proc,16,fstat64,/proc/stat,file,3,0
4630,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4631,1527,proc,16,read,/proc/stat,file,3,0
4634,1527,proc,16,send,NO_SOCKET,net,1,1
4635,1527,proc,16,open,/proc/net/dev,file,3,1
4636,1527,proc,16,lseek,/proc/net/dev,file,3,0
4637,1527,proc,16,read,/proc/net/dev,file,3,0
4638,1527,proc,16,open,/proc/net/dev,file,3,1
4639,1527,proc,16,lseek,/proc/net/dev,file,3,0
4640,1527,proc,16,read,/proc/net/dev,file,3,0
4641,1527,proc,16,open,/proc/net/dev,file,3,1
4642,1527,proc,16,lseek,/proc/net/dev,file,3,0
4643,1527,proc,16,read,/proc/net/dev,file,3,0
4644,1527,proc,16,open,/proc/net/dev,file,3,1
4645,1527,proc,16,lseek,/proc/net/dev,file,3,0
4646,1527,proc,16,read,/proc/net/dev,file,3,0
4647,1527,proc,16,open,/proc/net/dev,file,3,1
4648,1527,proc,16,lseek,/proc/net/dev,file,3,0
4649,1527,proc,16,read,/proc/net/dev,file,3,0
4650,1527,proc,16,open,/proc/net/dev,file,3,1
4651,1527,proc,16,lseek,/proc/net/dev,file,3,0
4652,1527,proc,16,read,/proc/net/dev,file,3,0
4653,1527,proc,16,open,/proc/net/dev,file,3,1
4654,1527,proc,16,lseek,/proc/net/dev,file,3,0
4655,1527,proc,16,read,/proc/net/dev,file,3,0
4656,1527,proc,16,open,/proc/net/dev,file,3,1
4657,1527,proc,16,lseek,/proc/net/dev,file,3,0
4658,1527,proc,16,read,/proc/net/dev,file,3,0
4659,1527,proc,16,open,/proc/net/dev,file,3,1
4660,1527,proc,16,lseek,/proc/net/dev,file,3,0
4661,1527,proc,16,read,/proc/net/dev,file,3,0
4662,1527,proc,16,open,/proc/net/dev,file,3,1
4663,1527,proc,16,lseek,/proc/net/dev,file,3,0
4664,1527,proc,16,read,/proc/net/dev,file,3,0
4666,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
4667,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
4669,1527,proc,16,open,/proc/stat,file,3,1
4670,1527,proc,16,fstat64,/proc/stat,file,3,0
4671,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4672,1527,proc,16,read,/proc/stat,file,3,0
4675,1527,proc,16,open,/proc/stat,file,3,1
4676,1527,proc,16,fstat64,/proc/stat,file,3,0
4677,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4678,1527,proc,16,read,/proc/stat,file,3,0
4680,1527,proc,16,open,/proc/net/dev,file,3,1
4681,1527,proc,16,lseek,/proc/net/dev,file,3,0
4682,1527,proc,16,read,/proc/net/dev,file,3,0
4683,1527,proc,16,open,/proc/net/dev,file,3,1
4684,1527,proc,16,lseek,/proc/net/dev,file,3,0
4685,1527,proc,16,read,/proc/net/dev,file,3,0
4686,1527,proc,16,open,/proc/net/dev,file,3,1
4687,1527,proc,16,lseek,/proc/net/dev,file,3,0
4688,1527,proc,16,read,/proc/net/dev,file,3,0
4689,1527,proc,16,open,/proc/net/dev,file,3,1
4690,1527,proc,16,lseek,/proc/net/dev,file,3,0
4691,1527,proc,16,read,/proc/net/dev,file,3,0
4692,1527,proc,16,open,/proc/net/dev,file,3,1
4693,1527,proc,16,lseek,/proc/net/dev,file,3,0
4694,1527,proc,16,read,/proc/net/dev,file,3,0
4695,1527,proc,16,open,/proc/net/dev,file,3,1
4696,1527,proc,16,lseek,/proc/net/dev,file,3,0
4697,1527,proc,16,read,/proc/net/dev,file,3,0
4698,1527,proc,16,open,/proc/net/dev,file,3,1
4699,1527,proc,16,lseek,/proc/net/dev,file,3,0
4700,1527,proc,16,read,/proc/net/dev,file,3,0
4701,1527,proc,16,open,/proc/net/dev,file,3,1
4702,1527,proc,16,lseek,/proc/net/dev,file,3,0
4703,1527,proc,16,read,/proc/net/dev,file,3,0
4704,1527,proc,16,open,/proc/net/dev,file,3,1
4705,1527,proc,16,lseek,/proc/net/dev,file,3,0
4706,1527,proc,16,read,/proc/net/dev,file,3,0
4707,1527,proc,16,open,/proc/net/dev,file,3,1
4708,1527,proc,16,lseek,/proc/net/dev,file,3,0
4709,1527,proc,16,read,/proc/net/dev,file,3,0
4711,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
4712,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
4714,1527,proc,16,open,/proc/stat,file,3,1
4715,1527,proc,16,fstat64,/proc/stat,file,3,0
4716,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4717,1527,proc,16,read,/proc/stat,file,3,0
4720,1527,proc,16,open,/proc/stat,file,3,1
4721,1527,proc,16,fstat64,/proc/stat,file,3,0
4722,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4723,1527,proc,16,read,/proc/stat,file,3,0
4725,1527,proc,16,open,/proc/net/dev,file,3,1
4726,1527,proc,16,lseek,/proc/net/dev,file,3,0
4727,1527,proc,16,read,/proc/net/dev,file,3,0
4728,1527,proc,16,open,/proc/net/dev,file,3,1
4729,1527,proc,16,lseek,/proc/net/dev,file,3,0
4730,1527,proc,16,read,/proc/net/dev,file,3,0
4731,1527,proc,16,open,/proc/net/dev,file,3,1
4732,1527,proc,16,lseek,/proc/net/dev,file,3,0
4733,1527,proc,16,read,/proc/net/dev,file,3,0
4734,1527,proc,16,open,/proc/net/dev,file,3,1
4735,1527,proc,16,lseek,/proc/net/dev,file,3,0
4736,1527,proc,16,read,/proc/net/dev,file,3,0
4737,1527,proc,16,open,/proc/net/dev,file,3,1
4738,1527,proc,16,lseek,/proc/net/dev,file,3,0
4739,1527,proc,16,read,/proc/net/dev,file,3,0
4740,1527,proc,16,open,/proc/net/dev,file,3,1
4741,1527,proc,16,lseek,/proc/net/dev,file,3,0
4742,1527,proc,16,read,/proc/net/dev,file,3,0
4743,1527,proc,16,open,/proc/net/dev,file,3,1
4744,1527,proc,16,lseek,/proc/net/dev,file,3,0
4745,1527,proc,16,read,/proc/net/dev,file,3,0
4746,1527,proc,16,open,/proc/net/dev,file,3,1
4747,1527,proc,16,lseek,/proc/net/dev,file,3,0
4748,1527,proc,16,read,/proc/net/dev,file,3,0
4749,1527,proc,16,open,/proc/net/dev,file,3,1
4750,1527,proc,16,lseek,/proc/net/dev,file,3,0
4751,1527,proc,16,read,/proc/net/dev,file,3,0
4752,1527,proc,16,open,/proc/net/dev,file,3,1
4753,1527,proc,16,lseek,/proc/net/dev,file,3,0
4754,1527,proc,16,read,/proc/net/dev,file,3,0
4756,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
4757,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
4759,1527,proc,16,open,/proc/stat,file,3,1
4760,1527,proc,16,fstat64,/proc/stat,file,3,0
4761,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4762,1527,proc,16,read,/proc/stat,file,3,0
4765,1527,proc,16,open,/proc/stat,file,3,1
4766,1527,proc,16,fstat64,/proc/stat,file,3,0
4767,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4768,1527,proc,16,read,/proc/stat,file,3,0
4770,1527,proc,16,open,/proc/net/dev,file,3,1
4771,1527,proc,16,lseek,/proc/net/dev,file,3,0
4772,1527,proc,16,read,/proc/net/dev,file,3,0
4773,1527,proc,16,open,/proc/net/dev,file,3,1
4774,1527,proc,16,lseek,/proc/net/dev,file,3,0
4775,1527,proc,16,read,/proc/net/dev,file,3,0
4776,1527,proc,16,open,/proc/net/dev,file,3,1
4777,1527,proc,16,lseek,/proc/net/dev,file,3,0
4778,1527,proc,16,read,/proc/net/dev,file,3,0
4779,1527,proc,16,open,/proc/net/dev,file,3,1
4780,1527,proc,16,lseek,/proc/net/dev,file,3,0
4781,1527,proc,16,read,/proc/net/dev,file,3,0
4782,1527,proc,16,open,/proc/net/dev,file,3,1
4783,1527,proc,16,lseek,/proc/net/dev,file,3,0
4784,1527,proc,16,read,/proc/net/dev,file,3,0
4785,1527,proc,16,open,/proc/net/dev,file,3,1
4786,1527,proc,16,lseek,/proc/net/dev,file,3,0
4787,1527,proc,16,read,/proc/net/dev,file,3,0
4788,1527,proc,16,open,/proc/net/dev,file,3,1
4789,1527,proc,16,lseek,/proc/net/dev,file,3,0
4790,1527,proc,16,read,/proc/net/dev,file,3,0
4791,1527,proc,16,open,/proc/net/dev,file,3,1
4792,1527,proc,16,lseek,/proc/net/dev,file,3,0
4793,1527,proc,16,read,/proc/net/dev,file,3,0
4794,1527,proc,16,open,/proc/net/dev,file,3,1
4795,1527,proc,16,lseek,/proc/net/dev,file,3,0
4796,1527,proc,16,read,/proc/net/dev,file,3,0
4797,1527,proc,16,open,/proc/net/dev,file,3,1
4798,1527,proc,16,lseek,/proc/net/dev,file,3,0
4799,1527,proc,16,read,/proc/net/dev,file,3,0
4801,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
4802,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
4804,1527,proc,16,open,/proc/stat,file,3,1
4805,1527,proc,16,fstat64,/proc/stat,file,3,0
4806,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4807,1527,proc,16,read,/proc/stat,file,3,0
4810,1527,proc,16,open,/proc/stat,file,3,1
4811,1527,proc,16,fstat64,/proc/stat,file,3,0
4812,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4813,1527,proc,16,read,/proc/stat,file,3,0
4816,1527,proc,16,send,NO_SOCKET,net,1,1
4817,1527,proc,16,open,/proc/net/dev,file,3,1
4818,1527,proc,16,lseek,/proc/net/dev,file,3,0
4819,1527,proc,16,read,/proc/net/dev,file,3,0
4820,1527,proc,16,open,/proc/net/dev,file,3,1
4821,1527,proc,16,lseek,/proc/net/dev,file,3,0
4822,1527,proc,16,read,/proc/net/dev,file,3,0
4823,1527,proc,16,open,/proc/net/dev,file,3,1
4824,1527,proc,16,lseek,/proc/net/dev,file,3,0
4825,1527,proc,16,read,/proc/net/dev,file,3,0
4826,1527,proc,16,open,/proc/net/dev,file,3,1
4827,1527,proc,16,lseek,/proc/net/dev,file,3,0
4828,1527,proc,16,read,/proc/net/dev,file,3,0
4829,1527,proc,16,open,/proc/net/dev,file,3,1
4830,1527,proc,16,lseek,/proc/net/dev,file,3,0
4831,1527,proc,16,read,/proc/net/dev,file,3,0
4832,1527,proc,16,open,/proc/net/dev,file,3,1
4833,1527,proc,16,lseek,/proc/net/dev,file,3,0
4834,1527,proc,16,read,/proc/net/dev,file,3,0
4835,1527,proc,16,open,/proc/net/dev,file,3,1
4836,1527,proc,16,lseek,/proc/net/dev,file,3,0
4837,1527,proc,16,read,/proc/net/dev,file,3,0
4838,1527,proc,16,open,/proc/net/dev,file,3,1
4839,1527,proc,16,lseek,/proc/net/dev,file,3,0
4840,1527,proc,16,read,/proc/net/dev,file,3,0
4841,1527,proc,16,open,/proc/net/dev,file,3,1
4842,1527,proc,16,lseek,/proc/net/dev,file,3,0
4843,1527,proc,16,read,/proc/net/dev,file,3,0
4844,1527,proc,16,open,/proc/net/dev,file,3,1
4845,1527,proc,16,lseek,/proc/net/dev,file,3,0
4846,1527,proc,16,read,/proc/net/dev,file,3,0
4848,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
4849,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
4851,1527,proc,16,open,/proc/stat,file,3,1
4852,1527,proc,16,fstat64,/proc/stat,file,3,0
4853,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4854,1527,proc,16,read,/proc/stat,file,3,0
4857,1527,proc,16,open,/proc/stat,file,3,1
4858,1527,proc,16,fstat64,/proc/stat,file,3,0
4859,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4860,1527,proc,16,read,/proc/stat,file,3,0
4862,1527,proc,16,open,/proc/net/dev,file,3,1
4863,1527,proc,16,lseek,/proc/net/dev,file,3,0
4864,1527,proc,16,read,/proc/net/dev,file,3,0
4865,1527,proc,16,open,/proc/net/dev,file,3,1
4866,1527,proc,16,lseek,/proc/net/dev,file,3,0
4867,1527,proc,16,read,/proc/net/dev,file,3,0
4868,1527,proc,16,open,/proc/net/dev,file,3,1
4869,1527,proc,16,lseek,/proc/net/dev,file,3,0
4870,1527,proc,16,read,/proc/net/dev,file,3,0
4871,1527,proc,16,open,/proc/net/dev,file,3,1
4872,1527,proc,16,lseek,/proc/net/dev,file,3,0
4873,1527,proc,16,read,/proc/net/dev,file,3,0
4874,1527,proc,16,open,/proc/net/dev,file,3,1
4875,1527,proc,16,lseek,/proc/net/dev,file,3,0
4876,1527,proc,16,read,/proc/net/dev,file,3,0
4877,1527,proc,16,open,/proc/net/dev,file,3,1
4878,1527,proc,16,lseek,/proc/net/dev,file,3,0
4879,1527,proc,16,read,/proc/net/dev,file,3,0
4880,1527,proc,16,open,/proc/net/dev,file,3,1
4881,1527,proc,16,lseek,/proc/net/dev,file,3,0
4882,1527,proc,16,read,/proc/net/dev,file,3,0
4883,1527,proc,16,open,/proc/net/dev,file,3,1
4884,1527,proc,16,lseek,/proc/net/dev,file,3,0
4885,1527,proc,16,read,/proc/net/dev,file,3,0
4886,1527,proc,16,open,/proc/net/dev,file,3,1
4887,1527,proc,16,lseek,/proc/net/dev,file,3,0
4888,1527,proc,16,read,/proc/net/dev,file,3,0
4889,1527,proc,16,open,/proc/net/dev,file,3,1
4890,1527,proc,16,lseek,/proc/net/dev,file,3,0
4891,1527,proc,16,read,/proc/net/dev,file,3,0
4893,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
4894,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
4896,1527,proc,16,open,/proc/stat,file,3,1
4897,1527,proc,16,fstat64,/proc/stat,file,3,0
4898,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4899,1527,proc,16,read,/proc/stat,file,3,0
4902,1527,proc,16,open,/proc/stat,file,3,1
4903,1527,proc,16,fstat64,/proc/stat,file,3,0
4904,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4905,1527,proc,16,read,/proc/stat,file,3,0
4907,1527,proc,16,open,/proc/net/dev,file,3,1
4908,1527,proc,16,lseek,/proc/net/dev,file,3,0
4909,1527,proc,16,read,/proc/net/dev,file,3,0
4910,1527,proc,16,open,/proc/net/dev,file,3,1
4911,1527,proc,16,lseek,/proc/net/dev,file,3,0
4912,1527,proc,16,read,/proc/net/dev,file,3,0
4913,1527,proc,16,open,/proc/net/dev,file,3,1
4914,1527,proc,16,lseek,/proc/net/dev,file,3,0
4915,1527,proc,16,read,/proc/net/dev,file,3,0
4916,1527,proc,16,open,/proc/net/dev,file,3,1
4917,1527,proc,16,lseek,/proc/net/dev,file,3,0
4918,1527,proc,16,read,/proc/net/dev,file,3,0
4919,1527,proc,16,open,/proc/net/dev,file,3,1
4920,1527,proc,16,lseek,/proc/net/dev,file,3,0
4921,1527,proc,16,read,/proc/net/dev,file,3,0
4922,1527,proc,16,open,/proc/net/dev,file,3,1
4923,1527,proc,16,lseek,/proc/net/dev,file,3,0
4924,1527,proc,16,read,/proc/net/dev,file,3,0
4925,1527,proc,16,open,/proc/net/dev,file,3,1
4926,1527,proc,16,lseek,/proc/net/dev,file,3,0
4927,1527,proc,16,read,/proc/net/dev,file,3,0
4928,1527,proc,16,open,/proc/net/dev,file,3,1
4929,1527,proc,16,lseek,/proc/net/dev,file,3,0
4930,1527,proc,16,read,/proc/net/dev,file,3,0
4931,1527,proc,16,open,/proc/net/dev,file,3,1
4932,1527,proc,16,lseek,/proc/net/dev,file,3,0
4933,1527,proc,16,read,/proc/net/dev,file,3,0
4934,1527,proc,16,open,/proc/net/dev,file,3,1
4935,1527,proc,16,lseek,/proc/net/dev,file,3,0
4936,1527,proc,16,read,/proc/net/dev,file,3,0
4938,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
4939,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
4941,1527,proc,16,open,/proc/stat,file,3,1
4942,1527,proc,16,fstat64,/proc/stat,file,3,0
4943,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4944,1527,proc,16,read,/proc/stat,file,3,0
4947,1527,proc,16,open,/proc/stat,file,3,1
4948,1527,proc,16,fstat64,/proc/stat,file,3,0
4949,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4950,1527,proc,16,read,/proc/stat,file,3,0
4952,1527,proc,16,open,/proc/net/dev,file,3,1
4953,1527,proc,16,lseek,/proc/net/dev,file,3,0
4954,1527,proc,16,read,/proc/net/dev,file,3,0
4955,1527,proc,16,open,/proc/net/dev,file,3,1
4956,1527,proc,16,lseek,/proc/net/dev,file,3,0
4957,1527,proc,16,read,/proc/net/dev,file,3,0
4958,1527,proc,16,open,/proc/net/dev,file,3,1
4959,1527,proc,16,lseek,/proc/net/dev,file,3,0
4960,1527,proc,16,read,/proc/net/dev,file,3,0
4961,1527,proc,16,open,/proc/net/dev,file,3,1
4962,1527,proc,16,lseek,/proc/net/dev,file,3,0
4963,1527,proc,16,read,/proc/net/dev,file,3,0
4964,1527,proc,16,open,/proc/net/dev,file,3,1
4965,1527,proc,16,lseek,/proc/net/dev,file,3,0
4966,1527,proc,16,read,/proc/net/dev,file,3,0
4967,1527,proc,16,open,/proc/net/dev,file,3,1
4968,1527,proc,16,lseek,/proc/net/dev,file,3,0
4969,1527,proc,16,read,/proc/net/dev,file,3,0
4970,1527,proc,16,open,/proc/net/dev,file,3,1
4971,1527,proc,16,lseek,/proc/net/dev,file,3,0
4972,1527,proc,16,read,/proc/net/dev,file,3,0
4973,1527,proc,16,open,/proc/net/dev,file,3,1
4974,1527,proc,16,lseek,/proc/net/dev,file,3,0
4975,1527,proc,16,read,/proc/net/dev,file,3,0
4976,1527,proc,16,open,/proc/net/dev,file,3,1
4977,1527,proc,16,lseek,/proc/net/dev,file,3,0
4978,1527,proc,16,read,/proc/net/dev,file,3,0
4979,1527,proc,16,open,/proc/net/dev,file,3,1
4980,1527,proc,16,lseek,/proc/net/dev,file,3,0
4981,1527,proc,16,read,/proc/net/dev,file,3,0
4983,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
4984,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
4986,1527,proc,16,open,/proc/stat,file,3,1
4987,1527,proc,16,fstat64,/proc/stat,file,3,0
4988,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4989,1527,proc,16,read,/proc/stat,file,3,0
4992,1527,proc,16,open,/proc/stat,file,3,1
4993,1527,proc,16,fstat64,/proc/stat,file,3,0
4994,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
4995,1527,proc,16,read,/proc/stat,file,3,0
4998,1527,proc,16,send,NO_SOCKET,net,1,1
4999,1527,proc,16,open,/proc/net/dev,file,3,1
5000,1527,proc,16,lseek,/proc/net/dev,file,3,0
5001,1527,proc,16,read,/proc/net/dev,file,3,0
5002,1527,proc,16,open,/proc/net/dev,file,3,1
5003,1527,proc,16,lseek,/proc/net/dev,file,3,0
5004,1527,proc,16,read,/proc/net/dev,file,3,0
5005,1527,proc,16,open,/proc/net/dev,file,3,1
5006,1527,proc,16,lseek,/proc/net/dev,file,3,0
5007,1527,proc,16,read,/proc/net/dev,file,3,0
5008,1527,proc,16,open,/proc/net/dev,file,3,1
5009,1527,proc,16,lseek,/proc/net/dev,file,3,0
5010,1527,proc,16,read,/proc/net/dev,file,3,0
5011,1527,proc,16,open,/proc/net/dev,file,3,1
5012,1527,proc,16,lseek,/proc/net/dev,file,3,0
5013,1527,proc,16,read,/proc/net/dev,file,3,0
5014,1527,proc,16,open,/proc/net/dev,file,3,1
5015,1527,proc,16,lseek,/proc/net/dev,file,3,0
5016,1527,proc,16,read,/proc/net/dev,file,3,0
5017,1527,proc,16,open,/proc/net/dev,file,3,1
5018,1527,proc,16,lseek,/proc/net/dev,file,3,0
5019,1527,proc,16,read,/proc/net/dev,file,3,0
5020,1527,proc,16,open,/proc/net/dev,file,3,1
5021,1527,proc,16,lseek,/proc/net/dev,file,3,0
5022,1527,proc,16,read,/proc/net/dev,file,3,0
5023,1527,proc,16,open,/proc/net/dev,file,3,1
5024,1527,proc,16,lseek,/proc/net/dev,file,3,0
5025,1527,proc,16,read,/proc/net/dev,file,3,0
5026,1527,proc,16,open,/proc/net/dev,file,3,1
5027,1527,proc,16,lseek,/proc/net/dev,file,3,0
5028,1527,proc,16,read,/proc/net/dev,file,3,0
5030,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5031,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5033,1527,proc,16,open,/proc/stat,file,3,1
5034,1527,proc,16,fstat64,/proc/stat,file,3,0
5035,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5036,1527,proc,16,read,/proc/stat,file,3,0
5039,1527,proc,16,open,/proc/stat,file,3,1
5040,1527,proc,16,fstat64,/proc/stat,file,3,0
5041,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5042,1527,proc,16,read,/proc/stat,file,3,0
5044,1527,proc,16,open,/proc/net/dev,file,3,1
5045,1527,proc,16,lseek,/proc/net/dev,file,3,0
5046,1527,proc,16,read,/proc/net/dev,file,3,0
5047,1527,proc,16,open,/proc/net/dev,file,3,1
5048,1527,proc,16,lseek,/proc/net/dev,file,3,0
5049,1527,proc,16,read,/proc/net/dev,file,3,0
5050,1527,proc,16,open,/proc/net/dev,file,3,1
5051,1527,proc,16,lseek,/proc/net/dev,file,3,0
5052,1527,proc,16,read,/proc/net/dev,file,3,0
5053,1527,proc,16,open,/proc/net/dev,file,3,1
5054,1527,proc,16,lseek,/proc/net/dev,file,3,0
5055,1527,proc,16,read,/proc/net/dev,file,3,0
5056,1527,proc,16,open,/proc/net/dev,file,3,1
5057,1527,proc,16,lseek,/proc/net/dev,file,3,0
5058,1527,proc,16,read,/proc/net/dev,file,3,0
5059,1527,proc,16,open,/proc/net/dev,file,3,1
5060,1527,proc,16,lseek,/proc/net/dev,file,3,0
5061,1527,proc,16,read,/proc/net/dev,file,3,0
5062,1527,proc,16,open,/proc/net/dev,file,3,1
5063,1527,proc,16,lseek,/proc/net/dev,file,3,0
5064,1527,proc,16,read,/proc/net/dev,file,3,0
5065,1527,proc,16,open,/proc/net/dev,file,3,1
5066,1527,proc,16,lseek,/proc/net/dev,file,3,0
5067,1527,proc,16,read,/proc/net/dev,file,3,0
5068,1527,proc,16,open,/proc/net/dev,file,3,1
5069,1527,proc,16,lseek,/proc/net/dev,file,3,0
5070,1527,proc,16,read,/proc/net/dev,file,3,0
5071,1527,proc,16,open,/proc/net/dev,file,3,1
5072,1527,proc,16,lseek,/proc/net/dev,file,3,0
5073,1527,proc,16,read,/proc/net/dev,file,3,0
5075,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5076,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5078,1527,proc,16,open,/proc/stat,file,3,1
5079,1527,proc,16,fstat64,/proc/stat,file,3,0
5080,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5081,1527,proc,16,read,/proc/stat,file,3,0
5084,1527,proc,16,open,/proc/stat,file,3,1
5085,1527,proc,16,fstat64,/proc/stat,file,3,0
5086,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5087,1527,proc,16,read,/proc/stat,file,3,0
5089,1527,proc,16,open,/proc/net/dev,file,3,1
5090,1527,proc,16,lseek,/proc/net/dev,file,3,0
5091,1527,proc,16,read,/proc/net/dev,file,3,0
5092,1527,proc,16,open,/proc/net/dev,file,3,1
5093,1527,proc,16,lseek,/proc/net/dev,file,3,0
5094,1527,proc,16,read,/proc/net/dev,file,3,0
5095,1527,proc,16,open,/proc/net/dev,file,3,1
5096,1527,proc,16,lseek,/proc/net/dev,file,3,0
5097,1527,proc,16,read,/proc/net/dev,file,3,0
5098,1527,proc,16,open,/proc/net/dev,file,3,1
5099,1527,proc,16,lseek,/proc/net/dev,file,3,0
5100,1527,proc,16,read,/proc/net/dev,file,3,0
5101,1527,proc,16,open,/proc/net/dev,file,3,1
5102,1527,proc,16,lseek,/proc/net/dev,file,3,0
5103,1527,proc,16,read,/proc/net/dev,file,3,0
5104,1527,proc,16,open,/proc/net/dev,file,3,1
5105,1527,proc,16,lseek,/proc/net/dev,file,3,0
5106,1527,proc,16,read,/proc/net/dev,file,3,0
5107,1527,proc,16,open,/proc/net/dev,file,3,1
5108,1527,proc,16,lseek,/proc/net/dev,file,3,0
5109,1527,proc,16,read,/proc/net/dev,file,3,0
5110,1527,proc,16,open,/proc/net/dev,file,3,1
5111,1527,proc,16,lseek,/proc/net/dev,file,3,0
5112,1527,proc,16,read,/proc/net/dev,file,3,0
5113,1527,proc,16,open,/proc/net/dev,file,3,1
5114,1527,proc,16,lseek,/proc/net/dev,file,3,0
5115,1527,proc,16,read,/proc/net/dev,file,3,0
5116,1527,proc,16,open,/proc/net/dev,file,3,1
5117,1527,proc,16,lseek,/proc/net/dev,file,3,0
5118,1527,proc,16,read,/proc/net/dev,file,3,0
5120,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5121,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5123,1527,proc,16,open,/proc/stat,file,3,1
5124,1527,proc,16,fstat64,/proc/stat,file,3,0
5125,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5126,1527,proc,16,read,/proc/stat,file,3,0
5129,1527,proc,16,open,/proc/stat,file,3,1
5130,1527,proc,16,fstat64,/proc/stat,file,3,0
5131,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5132,1527,proc,16,read,/proc/stat,file,3,0
5134,1527,proc,16,open,/proc/net/dev,file,3,1
5135,1527,proc,16,lseek,/proc/net/dev,file,3,0
5136,1527,proc,16,read,/proc/net/dev,file,3,0
5137,1527,proc,16,open,/proc/net/dev,file,3,1
